"","disease","Method","split","date","mean","lower_95","lower_80","upper_80","upper_95"
"210","HBV","ARIMA + Fourier","2017-2019",2019-06-01,532.84011299299,414.054722939614,453.47756079684,618.598821887796,666.5858996173
"211","HBV","ARIMA + Fourier","2017-2019",2019-07-01,509.121007289059,392.006803427698,430.814400558327,593.962745681879,641.520665512199
"212","HBV","ARIMA + Fourier","2017-2019",2019-08-01,529.265283138333,408.52403296579,448.550293848296,616.654379053891,665.617045463501
"213","HBV","ARIMA + Fourier","2017-2019",2019-09-01,527.567958381869,405.866193337203,446.188137723902,615.760860628787,665.205293370005
"214","HBV","ARIMA + Fourier","2017-2019",2019-10-01,528.941452316204,405.915980574326,446.659321920446,618.175639264345,668.227551792397
"215","HBV","ARIMA + Fourier","2017-2019",2019-11-01,474.90253658959,357.683753380903,396.38041129578,560.515693399214,608.707005323437
"216","HBV","ARIMA + Fourier","2017-2019",2019-12-01,407.379767926894,298.454607233529,334.243766461369,487.745775871665,533.215671936264
"217","HBV","Bayesian structural","2019",2019-01-01,845.192080244794,736.273372220919,768.656268134626,921.312999582219,968.871623621867
"218","HBV","Bayesian structural","2019",2019-02-01,679.178896360085,579.769999628471,613.866476840122,745.204963913249,779.390692086605
"219","HBV","Bayesian structural","2019",2019-03-01,725.084893434945,618.686926286109,658.532758962789,794.695428994501,845.906665914345
"220","HBV","Bayesian structural","2019",2019-04-01,575.069276204048,476.556334208826,512.408877402478,640.9761953954,690.951966003938
"221","HBV","Bayesian structural","2019",2019-05-01,646.182743700057,531.119075294062,569.266530513575,727.549760576461,771.160244166862
"222","HBV","Bayesian structural","2019",2019-06-01,600.28759791098,477.182495031621,527.808117539859,681.524236760271,718.833148524939
"223","HBV","Bayesian structural","2019",2019-07-01,563.308094597729,443.284562844753,484.72296734926,646.39852641382,694.328388411224
"224","HBV","Bayesian structural","2019",2019-08-01,615.723205221757,492.664509682457,529.418227806128,709.216484809365,751.112772702106
"225","HBV","Bayesian structural","2019",2019-09-01,580.500716503078,456.80451267892,497.47968806433,672.820261529013,715.361072116803
"226","HBV","Bayesian structural","2019",2019-10-01,619.011307592116,488.297055254837,537.472041391207,711.550580809666,772.472122836886
"227","HBV","Bayesian structural","2019",2019-11-01,549.80031466466,422.877023050045,467.566519819841,642.705550289232,693.740515607477
"228","HBV","Bayesian structural","2019",2019-12-01,452.809844688909,337.837196219266,373.963260776479,535.922307642808,602.566512757499
"229","HBV","Bayesian structural","2018-2019",2018-01-01,799.489255758271,692.128760661338,727.439609898598,871.678575356793,910.763565874922
"230","HBV","Bayesian structural","2018-2019",2018-02-01,660.127629624917,557.642320255093,594.037815716678,734.53743178331,774.002484956821
"231","HBV","Bayesian structural","2018-2019",2018-03-01,689.678927317366,581.335220071525,617.767831727165,769.65735986656,812.427213995302
"232","HBV","Bayesian structural","2018-2019",2018-04-01,557.996761988401,444.628818498427,491.722664518516,633.219017345339,683.059483715379
"233","HBV","Bayesian structural","2018-2019",2018-05-01,595.321272222043,467.690458959915,514.365212199794,678.572121521028,732.116054196187
"234","HBV","Bayesian structural","2018-2019",2018-06-01,567.622312459085,442.420578585388,485.547217231005,663.026367271827,703.83559046333
"235","HBV","Bayesian structural","2018-2019",2018-07-01,546.99453745977,415.65733135481,459.1914466385,640.906110782045,687.7060781356
"236","HBV","Bayesian structural","2018-2019",2018-08-01,568.703446064907,421.16481439478,476.821807306764,669.755541341508,721.492840163705
"237","HBV","Bayesian structural","2018-2019",2018-09-01,555.144200456922,393.080175685535,453.144621254985,664.200868534027,728.131796988162
"238","HBV","Bayesian structural","2018-2019",2018-10-01,564.908501002252,402.041686106582,465.794570751102,679.679200372513,756.381301367591
"239","HBV","Bayesian structural","2018-2019",2018-11-01,509.528724349723,340.158530024051,410.888127099421,627.300990273496,697.827238187107
"240","HBV","Bayesian structural","2018-2019",2018-12-01,429.872805002537,267.823871890706,332.386114357424,534.107060085986,600.237647246398
"241","HBV","Bayesian structural","2018-2019",2019-01-01,802.318874481458,533.736459497987,661.78557875803,961.543676089491,1062.049646208
