CountryCode,Country,Date,Year,Month,Week,Cases,URL,Cadence,CadenceLabel,ForecastMean,ForecastMedian,Lower95,Upper95,BestModel,NormalizationDate,BalanceDate,ReviewEndDate,Status,InDiscordanceWindow
JP,Japan,2025-10-13,2025,NA,42,773,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,270.981571247284,234.9544545044417,3.1267901571146424,779.9480327277909,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-10-20,2025,NA,43,884,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,275.7328390515975,235.66486403352735,5.34783101610953,763.4160370407304,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-10-27,2025,NA,44,718,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,278.61163807435645,239.34121178425653,3.911286915202906,765.7711396404895,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-11-03,2025,NA,45,598,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,275.0614954501259,232.37047078330812,3.980504066988701,765.1415859024544,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-11-10,2025,NA,46,613,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,266.7195912853581,223.73229640278436,3.1258569864602372,744.7616985098988,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-11-17,2025,NA,47,508,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,253.500515544876,210.9900612836316,2.025600027005916,715.5356215769997,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-11-24,2025,NA,48,380,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,239.13417683707908,196.79892877323985,0.42901314269885465,706.1246488471912,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-12-01,2025,NA,49,498,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,226.6724023767207,185.79732984860846,0.12447813960631285,669.3261580809917,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-12-08,2025,NA,50,431,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,217.02448646203084,173.7536305914077,0.010000000000000002,662.1417857517806,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-12-15,2025,NA,51,377,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,209.41413631700146,167.7415240967162,0.010000000000000002,635.523617850134,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
JP,Japan,2025-12-22,2025,NA,52,352,https://id-info.jihs.go.jp/surveillance/idwr/rapid/2025/,week,Weekly surveillance,208.7997951354537,165.37628813223256,0.010000000000000002,636.8024137937409,ARIMA + Fourier,2025-01-20,2025-08-04,2025-08-04,Balanced,FALSE
NZ,New Zealand,2020-01-01,2020,1,NA,40,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,58.62612136938954,55.65758022018265,13.605095672193713,93.00686335566115,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-02-01,2020,2,NA,56,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,53.386227162553,48.27244516456501,7.518509270945808,171.68589550319703,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-03-01,2020,3,NA,33,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,46.05091367844631,37.23336050862156,1.4645963820832808,175.3642748248826,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-04-01,2020,4,NA,7,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,40.16580497261523,27.31975677371865,0.010000000000000002,176.04184909983235,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-05-01,2020,5,NA,7,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,36.34859639833059,21.450599152997682,0.010000000000000002,170.83979261207435,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-06-01,2020,6,NA,7,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,36.753674089294904,20.048670143095823,0.010000000000000002,174.1924202066728,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-07-01,2020,7,NA,10,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,41.79621269244271,23.388915690691604,0.010000000000000002,206.1902289368408,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-08-01,2020,8,NA,4,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,49.1178859331811,27.092739342427663,0.010000000000000002,239.72042255236607,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-09-01,2020,9,NA,2,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,60.682542870473576,34.942011103480965,0.010000000000000002,297.0342594822611,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-10-01,2020,10,NA,3,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,74.14484461218998,44.82430231483855,0.010000000000000002,334.21372284942106,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-11-01,2020,11,NA,8,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,85.97453896827732,54.43068125606701,0.010000000000000002,374.99009432120096,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2020-12-01,2020,12,NA,11,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2020/,month,Monthly surveillance,90.47197954451059,57.21230637610828,0.010000000000000002,387.12932181747175,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-01-01,2021,1,NA,6,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,91.38221649137175,54.95984300169543,0.010000000000000002,388.0009058247331,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-02-01,2021,2,NA,8,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,86.32596442762299,47.01257106009251,0.010000000000000002,390.8713714364404,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-03-01,2021,3,NA,10,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,77.15576023356977,38.1011556005697,0.010000000000000002,382.9607691707625,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-04-01,2021,4,NA,2,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,68.66805393499695,28.964360154145297,0.010000000000000002,375.8169429816888,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-05-01,2021,5,NA,8,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,63.25586568019274,23.48061964646857,0.010000000000000002,353.6709726073292,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-06-01,2021,6,NA,6,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,63.18161523422452,20.69694708244672,0.010000000000000002,357.63761041398186,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-07-01,2021,7,NA,5,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,67.02159201543252,20.587997386294305,0.010000000000000002,382.60095061893185,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-08-01,2021,8,NA,10,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,75.92699635766067,25.16392211983012,0.010000000000000002,427.44785571831557,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-09-01,2021,9,NA,2,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,87.85463436120517,32.859183297144114,0.010000000000000002,471.12331034339655,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-10-01,2021,10,NA,4,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,100.40766162891387,41.92013865326324,0.010000000000000002,528.8001438127914,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-11-01,2021,11,NA,1,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,111.59426307921044,49.2412687221114,0.010000000000000002,551.2399200499354,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2021-12-01,2021,12,NA,0,https://www.esr.cri.nz/digital-library/monthly-notifiable-disease-surveillance-reports-for-2021/,month,Monthly surveillance,117.12780299504153,53.50878247827657,0.010000000000000002,586.6035970366319,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-01-01,2022,1,NA,0,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,117.01681875624521,50.655319824854104,0.010000000000000002,605.4480216898843,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-02-01,2022,2,NA,1,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,109.80811249189574,45.1586421067715,0.010000000000000002,582.4447128280952,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-03-01,2022,3,NA,2,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,100.2716532202358,36.03668984444539,0.010000000000000002,540.8186192778785,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-04-01,2022,4,NA,0,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,92.6935359708153,27.143224557867967,0.010000000000000002,527.8521410775068,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-05-01,2022,5,NA,2,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,87.75392922089306,20.953028613212762,0.010000000000000002,529.5518898917844,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-06-01,2022,6,NA,0,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,87.46297241960448,16.857983756087194,0.010000000000000002,528.8421588109458,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-07-01,2022,7,NA,4,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,89.74926997480515,17.565561561856292,0.010000000000000002,523.8638572012402,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-08-01,2022,8,NA,3,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,100.36514959297878,23.059780318779396,0.010000000000000002,575.731798925259,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-09-01,2022,9,NA,1,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,113.87680076997019,30.299582847810377,0.010000000000000002,640.386801155727,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-10-01,2022,10,NA,1,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,128.7580891273442,43.732955476898525,0.010000000000000002,683.8202596275783,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-11-01,2022,11,NA,3,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,140.59507073650659,49.705469839285776,0.010000000000000002,753.8399999816077,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2022-12-01,2022,12,NA,1,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,146.76631312605372,56.26748579593695,0.010000000000000002,773.7640473157079,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-01-01,2023,1,NA,1,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,146.32726351563446,52.051038203077525,0.010000000000000002,768.1406888896149,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-02-01,2023,2,NA,5,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,140.17939604437686,45.377350525232366,0.010000000000000002,794.2049092960373,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-03-01,2023,3,NA,9,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,131.37035231356626,37.3864346458202,0.010000000000000002,765.9227693987399,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-04-01,2023,4,NA,11,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,120.94001758695917,28.488372305478023,0.010000000000000002,739.3956196192149,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-05-01,2023,5,NA,5,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,114.10367481671452,19.22702500343331,0.010000000000000002,685.8413018349272,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-06-01,2023,6,NA,2,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,112.58173188647989,18.300277601925476,0.010000000000000002,670.2384299685642,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-07-01,2023,7,NA,5,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,118.3057460050967,19.358464186210142,0.010000000000000002,714.7184062523562,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-08-01,2023,8,NA,34,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,128.94847120484317,24.465238937379354,0.010000000000000002,757.9477093595274,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-09-01,2023,9,NA,21,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,142.033305157004,31.18707616632797,0.010000000000000002,836.7333267797195,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-10-01,2023,10,NA,9,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,156.55343762703973,40.14002129982855,0.010000000000000002,890.3847993551549,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-11-01,2023,11,NA,18,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,168.52564720983477,48.56034818240714,0.010000000000000002,926.9980557870704,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2023-12-01,2023,12,NA,21,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,176.29146543553236,56.225677051768315,0.010000000000000002,991.0216944933004,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2024-01-01,2024,1,NA,14,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,174.19120785436235,55.82970618153386,0.010000000000000002,985.9406646520799,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2024-02-01,2024,2,NA,19,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,166.66619910081442,46.99284001778684,0.010000000000000002,991.389832633916,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2024-03-01,2024,3,NA,16,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,156.33065106418226,37.46107604147685,0.010000000000000002,946.7726396484092,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2024-04-01,2024,4,NA,22,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,145.87940138704062,26.704485399907774,0.010000000000000002,879.976341049451,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2024-05-01,2024,5,NA,72,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,138.87194449767523,21.997112631430863,0.010000000000000002,869.2152977511405,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-06-01,2024,6,NA,82,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,138.02702210732537,19.640023582184487,0.010000000000000002,874.9461589685282,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-07-01,2024,7,NA,72,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,143.46228635659799,21.192992481645543,0.010000000000000002,928.3004989244837,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-08-01,2024,8,NA,75,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,152.14882913206708,24.911644367227122,0.010000000000000002,979.5858906452613,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-09-01,2024,9,NA,189,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,167.4293859106378,33.00819418569718,0.010000000000000002,1049.6921654028522,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-10-01,2024,10,NA,192,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,181.7670867514275,44.11918371850037,0.010000000000000002,1054.393581797183,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-11-01,2024,11,NA,421,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,194.742752640425,50.225790614365195,0.010000000000000002,1155.1523451198932,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2024-12-01,2024,12,NA,582,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,201.64832438514577,52.13158810175087,0.010000000000000002,1163.6406603129158,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,TRUE
NZ,New Zealand,2025-01-01,2025,1,NA,455,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,199.89559569247203,50.62271963318426,0.010000000000000002,1098.4622230023504,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-02-01,2025,2,NA,345,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,190.13288348037403,43.434975443691684,0.010000000000000002,1102.770205062982,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-03-01,2025,3,NA,212,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,178.05396981921427,33.52457742327961,0.010000000000000002,1046.0832445568117,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-04-01,2025,4,NA,159,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,166.35684349846156,25.37337743400893,0.010000000000000002,981.0829825309105,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-05-01,2025,5,NA,180,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,157.62085329364976,20.31124167506934,0.010000000000000002,977.044423981176,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-06-01,2025,6,NA,189,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,156.28890737904848,21.437718907442786,0.010000000000000002,942.6215286437935,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-07-01,2025,7,NA,141,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,161.3087881900661,23.220598494734883,0.010000000000000002,1000.0247796518572,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-08-01,2025,8,NA,188,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,172.4102143735646,26.950905094797058,0.010000000000000002,1085.7669194988407,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-09-01,2025,9,NA,156,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,187.71802261743554,36.35713146552165,0.010000000000000002,1130.3753985366134,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-10-01,2025,10,NA,205,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,203.79831220783177,47.17806528940859,0.010000000000000002,1185.4190253986678,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-11-01,2025,11,NA,197,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,216.97922437250526,54.48272837565108,0.010000000000000002,1240.9094028061793,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
NZ,New Zealand,2025-12-01,2025,12,NA,259,https://www.esr.cri.nz/digital-library/pertussis-dashboard/,month,Monthly surveillance,223.0395991189451,56.897422543236715,0.010000000000000002,1259.7193109038933,ARIMA + Fourier,2024-05-01,2024-12-01,2024-12-01,Balanced,FALSE
SE,Sweden,2020-01-01,2020,1,NA,62,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,69.33070527942412,67.40273431132812,43.03761704485187,120.16016772044453,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-02-01,2020,2,NA,66,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,56.598957520487524,54.30947434680738,28.544841616198198,104.99204290070548,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-03-01,2020,3,NA,76,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,46.50782249704849,44.2286246779268,21.24818230984941,87.08212866257902,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-04-01,2020,4,NA,37,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,41.043916632476154,38.70585372923899,17.067905155177602,83.56770471834517,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-05-01,2020,5,NA,13,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,41.19904742862604,38.94136222037407,15.401288702909238,81.28616901312388,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-06-01,2020,6,NA,3,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,45.79491525535375,43.545619756761425,18.258019218321255,89.14024838369663,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-07-01,2020,7,NA,5,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,54.75762876944589,52.386616822311495,24.456874604671484,102.7751340336268,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
SE,Sweden,2020-08-01,2020,8,NA,3,https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&year%5B%5D=2024&rid%5B%5D=112229,month,Monthly surveillance,66.83980655895893,64.56583341436581,31.88428354393746,120.10505468129458,ARIMA + Fourier,2024-03-01,NA,2025-12-01,RP achieved without BP,FALSE
